ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
PWK,"Chicago, IL",LAX,"Los Angeles, CA"
PWK,"Chicago, IL",ASE,"Aspen, CO"
PWK,"Chicago, IL",JFK,"New York, NY"
PWM,"Portland, ME",DTW,"Detroit, MI"
PWM,"Portland, ME",MSP,"Minneapolis, MN"
PWM,"Portland, ME",ATL,"Atlanta, GA"
PWM,"Portland, ME",LGA,"New York, NY"
PWM,"Portland, ME",JFK,"New York, NY"
PWM,"Portland, ME",BOS,"Boston, MA"
PWM,"Portland, ME",IAD,"Washington, DC"
PWM,"Portland, ME",MEM,"Memphis, TN"
PWM,"Portland, ME",PQI,"Presque Isle/Houlton, ME"
PWM,"Portland, ME",BGR,"Bangor, ME"
PWM,"Portland, ME",ORD,"Chicago, IL"
PWM,"Portland, ME",CLT,"Charlotte, NC"
PWM,"Portland, ME",PHL,"Philadelphia, PA"
PWM,"Portland, ME",DFW,"Dallas/Fort Worth, TX"
PWM,"Portland, ME",DCA,"Washington, DC"
PWM,"Portland, ME",MIA,"Miami, FL"
PWM,"Portland, ME",ORD,"Chicago, IL"
PWM,"Portland, ME",RDU,"Raleigh/Durham, NC"
PWM,"Portland, ME",PHL,"Philadelphia, PA"
PWM,"Portland, ME",PHL,"Philadelphia, PA"
PWM,"Portland, ME",DCA,"Washington, DC"
PWM,"Portland, ME",MVY,"Martha's Vineyard, MA"
PWM,"Portland, ME",OXC,"Waterbury, CT"
PWM,"Portland, ME",ACK,"Nantucket, MA"
PWM,"Portland, ME",TTN,"Trenton, NJ"
PWM,"Portland, ME",ORD,"Chicago, IL"
PWM,"Portland, ME",EWR,"Newark, NJ"
PWM,"Portland, ME",PHL,"Philadelphia, PA"
PWM,"Portland, ME",DCA,"Washington, DC"
PWM,"Portland, ME",JFK,"New York, NY"
PWM,"Portland, ME",RIC,"Richmond, VA"
PWM,"Portland, ME",ORD,"Chicago, IL"
PWM,"Portland, ME",DAY,"Dayton, OH"
PWM,"Portland, ME",IAD,"Washington, DC"
PWM,"Portland, ME",LGA,"New York, NY"
PWM,"Portland, ME",BOS,"Boston, MA"
PWM,"Portland, ME",JFK,"New York, NY"
PWM,"Portland, ME",MSP,"Minneapolis, MN"
PWM,"Portland, ME",ACY,"Atlantic City, NJ"
PWM,"Portland, ME",TPA,"Tampa, FL"
PWM,"Portland, ME",BWI,"Baltimore, MD"
PWM,"Portland, ME",ORF,"Norfolk, VA"
PWM,"Portland, ME",MSY,"New Orleans, LA"
PWM,"Portland, ME",BNA,"Nashville, TN"
PWM,"Portland, ME",AUS,"Austin, TX"
PWM,"Portland, ME",MDW,"Chicago, IL"
PWM,"Portland, ME",MCO,"Orlando, FL"
PWM,"Portland, ME",CHS,"Charleston, SC"
PWM,"Portland, ME",ORD,"Chicago, IL"
PWM,"Portland, ME",DEN,"Denver, CO"
PWM,"Portland, ME",PDX,"Portland, OR"
PWM,"Portland, ME",BFF,"Scottsbluff, NE"
PWM,"Portland, ME",OGG,"Kahului, HI"
PWM,"Portland, ME",IAD,"Washington, DC"
PYM,"Plymouth, MA",NYS,"New York, NY"
PYM,"Plymouth, MA",BNH,"Boston, MA"
QMA,"Kennesaw, GA",JAX,"Jacksonville, FL"
QMA,"Kennesaw, GA",BQK,"Brunswick, GA"
RAP,"Rapid City, SD",FSD,"Sioux Falls, SD"
RAP,"Rapid City, SD",CLT,"Charlotte, NC"
RAP,"Rapid City, SD",DFW,"Dallas/Fort Worth, TX"
RAP,"Rapid City, SD",ORD,"Chicago, IL"
RAP,"Rapid City, SD",ORD,"Chicago, IL"
RAP,"Rapid City, SD",DEN,"Denver, CO"
RAP,"Rapid City, SD",SLC,"Salt Lake City, UT"
RAP,"Rapid City, SD",MSP,"Minneapolis, MN"
RAP,"Rapid City, SD",EWR,"Newark, NJ"
RAP,"Rapid City, SD",LGA,"New York, NY"
RAP,"Rapid City, SD",LAS,"Las Vegas, NV"
RAP,"Rapid City, SD",AZA,"Phoenix, AZ"
RAP,"Rapid City, SD",ORD,"Chicago, IL"
RAP,"Rapid City, SD",MFR,"Medford, OR"
RAP,"Rapid City, SD",TPA,"Tampa, FL"
RAP,"Rapid City, SD",DEN,"Denver, CO"
RAP,"Rapid City, SD",IAH,"Houston, TX"
RAP,"Rapid City, SD",DFW,"Dallas/Fort Worth, TX"
RAP,"Rapid City, SD",PHX,"Phoenix, AZ"
RBD,"Dallas/Fort Worth, TX",KS3,"Hiawatha, KS"
RBG,"Roseburg, OR",EUG,"Eugene, OR"
RBG,"Roseburg, OR",OTH,"North Bend/Coos Bay, OR"
RBG,"Roseburg, OR",MFR,"Medford, OR"
RBG,"Roseburg, OR",PDX,"Portland, OR"
RBN,"Fort Jefferson, FL",EYW,"Key West, FL"
RBY,"Ruby, AK",GAL,"Galena, AK"
RBY,"Ruby, AK",FAI,"Fairbanks, AK"
RBY,"Ruby, AK",GAL,"Galena, AK"
RBY,"Ruby, AK",FAI,"Fairbanks, AK"
RCE,"Roche Harbor, WA",KEH,"Kenmore, WA"
RCE,"Roche Harbor, WA",PAE,"Everett, WA"
RCE,"Roche Harbor, WA",WSX,"Westsound, WA"
RCE,"Roche Harbor, WA",RCE,"Roche Harbor, WA"
RCE,"Roche Harbor, WA",BFI,"Seattle, WA"
RCE,"Roche Harbor, WA",LKE,"Seattle, WA"
RCE,"Roche Harbor, WA",LPS,"Lopez Island, WA"
RCE,"Roche Harbor, WA",RSJ,"Rosario, WA"
RCE,"Roche Harbor, WA",DHB,"Deer Harbor, WA"
RCE,"Roche Harbor, WA",FBS,"Friday Harbor, WA"
RDB,"Red Dog, AK",OTZ,"Kotzebue, AK"
RDB,"Red Dog, AK",ABL,"Ambler, AK"
RDB,"Red Dog, AK",BKC,"Buckland, AK"
RDB,"Red Dog, AK",IAN,"Kiana, AK"
RDB,"Red Dog, AK",KVL,"Kivalina, AK"
RDB,"Red Dog, AK",ORV,"Noorvik, AK"
RDB,"Red Dog, AK",SHG,"Shungnak, AK"
RDB,"Red Dog, AK",WLK,"Selawik, AK"
RDB,"Red Dog, AK",WTK,"Noatak, AK"
RDB,"Red Dog, AK",DRG,"Deering, AK"
RDB,"Red Dog, AK",ANC,"Anchorage, AK"
RDB,"Red Dog, AK",ANC,"Anchorage, AK"
RDD,"Redding, CA",SMF,"Sacramento, CA"
RDD,"Redding, CA",SEA,"Seattle, WA"
RDD,"Redding, CA",LAX,"Los Angeles, CA"
RDD,"Redding, CA",SFO,"San Francisco, CA"
RDD,"Redding, CA",LAS,"Las Vegas, NV"
RDD,"Redding, CA",BUR,"Burbank, CA"
RDG,"Reading, PA",GBR,"Great Barrington, MA"
RDM,"Bend/Redmond, OR",PDX,"Portland, OR"
RDM,"Bend/Redmond, OR",SEA,"Seattle, WA"
RDM,"Bend/Redmond, OR",SFO,"San Francisco, CA"
RDM,"Bend/Redmond, OR",DEN,"Denver, CO"
RDM,"Bend/Redmond, OR",SLC,"Salt Lake City, UT"
RDM,"Bend/Redmond, OR",SAN,"San Diego, CA"
RDM,"Bend/Redmond, OR",SEA,"Seattle, WA"
RDM,"Bend/Redmond, OR",LAX,"Los Angeles, CA"
RDM,"Bend/Redmond, OR",PHX,"Phoenix, AZ"
RDM,"Bend/Redmond, OR",SFO,"San Francisco, CA"
RDM,"Bend/Redmond, OR",BUR,"Burbank, CA"
RDM,"Bend/Redmond, OR",RNO,"Reno, NV"
RDM,"Bend/Redmond, OR",DEN,"Denver, CO"
RDM,"Bend/Redmond, OR",BOS,"Boston, MA"
RDM,"Bend/Redmond, OR",SFO,"San Francisco, CA"
RDM,"Bend/Redmond, OR",DCA,"Washington, DC"
RDU,"Raleigh/Durham, NC",DTW,"Detroit, MI"
RDU,"Raleigh/Durham, NC",MIA,"Miami, FL"
RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ"
RDU,"Raleigh/Durham, NC",TPA,"Tampa, FL"
RDU,"Raleigh/Durham, NC",SLC,"Salt Lake City, UT"
RDU,"Raleigh/Durham, NC",LAS,"Las Vegas, NV"
RDU,"Raleigh/Durham, NC",MSP,"Minneapolis, MN"
RDU,"Raleigh/Durham, NC",SEA,"Seattle, WA"
RDU,"Raleigh/Durham, NC",BHM,"Birmingham, AL"
RDU,"Raleigh/Durham, NC",LGA,"New York, NY"
RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA"
RDU,"Raleigh/Durham, NC",LAX,"Los Angeles, CA"
RDU,"Raleigh/Durham, NC",FLL,"Fort Lauderdale, FL"
